random,2aed342920ab53b2aaaaf24cfd94802d,6.284791946411133,0.0,12.015084266662598,19.25706672668457,7.840880393981934,8.970343589782715,13.564162254333496,4.8187079429626465,5.670090198516846,5.796528339385986,3.09781813621521,0.0,5.081981182098389,8.334336280822754,0.0,10.940035820007324,0.0,2.244323968887329,7.207454204559326,2.673668384552002
random,2f06b69cc839dffc2559740de84b1f50,4.229300498962402,0.0,11.443031311035156,20.037124633789062,6.185859680175781,7.468347549438477,12.076597213745117,5.676117420196533,6.218305587768555,4.304300785064697,3.826218843460083,0.0,5.949391841888428,7.343902587890625,0.0,9.371294021606445,0.0,0.5397506952285767,5.587318420410156,1.9334821701049805
random,aa3cf0d3643f38e5751f8ef333068922,5.405462741851807,0.0,10.889521598815918,18.048690795898438,9.2206392288208,8.402022361755371,12.991520881652832,3.5591654777526855,6.373472213745117,5.867313861846924,1.9871928691864014,0.0,3.3831229209899902,9.187633514404297,0.0,10.461067199707031,0.0,2.7963454723358154,6.478343963623047,1.3445444107055664
random,290488bb1fd10f31c3844bd984767cce,3.8126583099365234,0.0,9.543654441833496,17.9570369720459,7.4916582107543945,7.2517924308776855,12.17839241027832,3.228456497192383,7.243472576141357,5.8379387855529785,3.5671603679656982,0.0,5.677246570587158,7.150088787078857,0.0,10.260076522827148,0.0,1.4546433687210083,6.443826675415039,2.793659210205078
random,2d0fe61a6c92f1d7d66e9499d080ddaa,4.831521511077881,0.0,9.186455726623535,18.996519088745117,7.040590286254883,7.74833345413208,13.670400619506836,3.752504348754883,2.922245502471924,4.299100875854492,1.4261835813522339,0.0,5.712786674499512,7.241973876953125,0.0,10.400628089904785,0.2167406678199768,2.900054931640625,6.683891773223877,2.6835007667541504
random,545f9d2c43ed7b0da8ce9b794849008d,6.02768087387085,0.0,13.745223045349121,18.751026153564453,8.840688705444336,8.917781829833984,12.39974308013916,3.5779459476470947,8.451728820800781,5.206284046173096,2.5531744956970215,0.0,3.5139546394348145,7.135127544403076,0.0,10.538095474243164,0.0,2.5216500759124756,6.375201225280762,4.722890377044678
random,01bc2c90c9b5bffe79a0dd0f08df6ef6,1.7857327461242676,0.0,8.653546333312988,14.897847175598145,7.102229118347168,7.876577377319336,10.905630111694336,4.528076648712158,8.383055686950684,1.6901705265045166,3.59263014793396,0.0,6.226779937744141,6.541500568389893,0.0,8.55838680267334,0.0,0.0,5.425204277038574,0.4691372513771057
random,358b7d43907a878dcb1427f795d5488d,5.083459854125977,0.0,10.76679515838623,18.80588722229004,6.7403364181518555,8.523724555969238,13.116491317749023,3.4981391429901123,6.142751216888428,6.189572334289551,2.453076124191284,0.0,4.36588191986084,8.06972599029541,0.0,11.537232398986816,0.0,2.211038589477539,7.8074259757995605,4.202727794647217
random,55f2d9e53b329665c92aee37fefff294,3.3043766021728516,0.0,11.377704620361328,18.305265426635742,5.662205696105957,11.68822956085205,12.114435195922852,4.701386451721191,7.062237739562988,4.627179145812988,1.4053699970245361,0.0,3.1577224731445312,9.544136047363281,0.0,11.263574600219727,0.0,0.6261544227600098,9.580150604248047,4.716139793395996
random,00c61647e8b9f45c43c181ee46f115d6,1.79417085647583,0.0,8.787723541259766,20.37008285522461,3.1808667182922363,8.110563278198242,10.478687286376953,4.565800666809082,5.3619184494018555,4.4550909996032715,0.08799821138381958,0.0,0.9021364450454712,9.210628509521484,0.0,12.473712921142578,0.0,0.0,7.1996989250183105,3.196192741394043
random,110efc35e9ed33d47874d6fb8191fd62,5.5693039894104,0.0,11.438770294189453,18.49205780029297,7.1680145263671875,8.760896682739258,13.5458402633667,3.6563119888305664,6.193378925323486,5.583345890045166,3.5169811248779297,0.0,4.690088272094727,7.750914573669434,0.0,11.893280029296875,0.0,2.169618844985962,7.755608558654785,4.760791778564453
random,cf41ec2f3f410a71194aa9355fd6df59,4.953946113586426,0.0,8.814470291137695,15.891440391540527,9.542695999145508,7.094223976135254,9.202107429504395,4.2409563064575195,2.3615851402282715,1.5110886096954346,3.993851661682129,0.0,5.504853248596191,6.309561252593994,0.0,10.826886177062988,3.8428502082824707,1.358616590499878,3.796782970428467,3.0287251472473145
random,256c64a30e1160225dccdcbed8b8f285,4.75498104095459,0.0,9.059816360473633,17.740705490112305,8.559781074523926,6.340937614440918,13.221793174743652,3.2719099521636963,4.191352367401123,7.943310737609863,1.9688618183135986,0.0,5.980556964874268,6.748237609863281,0.0,8.49295425415039,0.4998296797275543,6.022094249725342,7.177178859710693,2.39235782623291
random,52ba8676b14cd86bc625fe2225f7b576,2.9074931144714355,0.0,7.844758987426758,14.943526268005371,6.8392133712768555,4.912362098693848,12.748513221740723,1.3471317291259766,5.0910491943359375,5.688573837280273,4.801053047180176,0.0,3.0611443519592285,7.019434452056885,0.0,8.272477149963379,0.0,3.5099422931671143,6.101294040679932,3.7064614295959473
